H_NIVO.NUM_POSTE;H_NIVO.ALTI_LPNX;H_NIVO.DAT
73024400;1000;2021-12-08 06:00:00
73024400;1200;2021-12-09 06:00:00
73024400;350;2021-12-10 06:00:00
73024400;500;2021-12-11 06:00:00
73024400;1000;2021-12-12 06:00:00
73024400;1500;2021-12-25 06:00:00
73024400;1500;2021-12-26 06:00:00
73024400;1800;2021-12-28 06:00:00
73024400;2200;2021-12-29 06:00:00
73024400;1900;2022-01-05 06:00:00
73024400;400;2022-01-08 06:00:00
73024400;600;2022-01-09 06:00:00
73024400;600;2022-01-10 06:00:00
73024400;800;2022-02-01 06:00:00
73024400;2400;2022-02-02 06:00:00
73024400;1350;2022-02-05 06:00:00
73024400;1400;2022-02-07 06:00:00
73024400;1200;2022-02-11 06:00:00
73024400;1200;2022-02-12 06:00:00
73024400;900;2022-02-15 06:00:00
73024400;2400;2022-02-17 06:00:00
73024400;2000;2022-02-18 06:00:00
73024400;2000;2022-02-19 06:00:00
73024400;1300;2022-02-21 06:00:00
73024400;1350;2022-02-25 06:00:00
73024400;1300;2022-03-14 06:00:00
73024400;1800;2022-03-15 06:00:00
73024400;1700;2022-03-30 06:00:00
73024400;1700;2022-03-31 06:00:00
73024400;1600;2022-04-01 06:00:00
73024400;400;2022-04-02 06:00:00
73024400;500;2022-04-03 06:00:00
73024400;1600;2022-04-07 06:00:00
73024400;2100;2022-04-08 06:00:00
73024400;1800;2022-04-09 06:00:00
73024400;1300;2022-04-10 06:00:00
73034400;1000;2021-11-29 06:00:00
73034400;300;2021-11-30 06:00:00
73034400;1300;2021-12-02 06:00:00
73034400;1250;2021-12-04 06:00:00
73034400;1700;2021-12-05 06:00:00
73034400;800;2021-12-06 06:00:00
73034400;900;2021-12-07 06:00:00
73034400;1000;2021-12-08 06:00:00
73034400;400;2021-12-10 06:00:00
73034400;300;2021-12-11 06:00:00
73034400;900;2021-12-12 06:00:00
73034400;2000;2021-12-25 06:00:00
73034400;1700;2021-12-26 06:00:00
73034400;2100;2021-12-28 06:00:00
73034400;2400;2021-12-29 06:00:00
73034400;2300;2021-12-30 06:00:00
73034400;2300;2022-01-05 06:00:00
73034400;1000;2022-01-08 06:00:00
73034400;600;2022-01-09 06:00:00
73034400;800;2022-01-10 06:00:00
73034400;1000;2022-01-20 06:00:00
73034400;600;2022-02-01 06:00:00
73034400;2000;2022-02-02 06:00:00
73034400;1600;2022-02-11 06:00:00
73034400;1200;2022-02-15 06:00:00
73034400;1200;2022-02-16 06:00:00
73034400;2800;2022-02-17 06:00:00
73034400;2000;2022-02-18 06:00:00
73034400;2000;2022-02-19 06:00:00
73034400;1200;2022-02-21 06:00:00
73034400;1000;2022-02-22 06:00:00
73034400;1200;2022-02-25 06:00:00
73034400;1200;2022-03-14 06:00:00
73034400;1900;2022-03-15 06:00:00
73034400;600;2022-04-02 06:00:00
73034400;1500;2022-04-07 06:00:00
73034400;1700;2022-04-08 06:00:00
73034400;1800;2022-04-09 06:00:00
73034400;1200;2022-04-10 06:00:00
73040400;3250;2021-08-04 06:00:00
73040400;3300;2021-08-05 06:00:00
73040400;3400;2021-08-08 06:00:00
73040400;3000;2021-09-04 06:00:00
73040400;3400;2021-09-05 06:00:00
73040400;3300;2021-09-16 06:00:00
73040400;2400;2021-09-19 06:00:00
73040400;2700;2021-09-20 06:00:00
73040400;3000;2021-09-26 12:00:00
73040400;3000;2021-09-27 06:00:00
73040400;3200;2021-09-29 06:00:00
73040400;2900;2021-10-05 06:00:00
73040400;2700;2021-10-05 12:00:00
73040400;1800;2021-10-06 06:00:00
73040400;2100;2021-10-06 12:00:00
73040400;2900;2021-10-21 06:00:00
73040400;2700;2021-10-30 12:00:00
73040400;2700;2021-10-31 06:00:00
73040400;1700;2021-11-02 06:00:00
73040400;1700;2021-11-03 12:00:00
73040400;1700;2021-11-04 06:00:00
73040400;1700;2021-11-05 06:00:00
73040400;2400;2021-11-10 06:00:00
73040400;2500;2021-11-10 12:00:00
73040400;2600;2021-11-11 06:00:00
73040400;2300;2021-11-14 06:00:00
73040400;1750;2021-11-15 06:00:00
73040400;1800;2021-11-15 12:00:00
73040400;1850;2021-11-16 06:00:00
73040400;1700;2021-11-25 06:00:00
73040400;1700;2021-11-25 12:00:00
73040400;1700;2021-11-26 06:00:00
73040400;1700;2021-11-27 06:00:00
73040400;1700;2021-11-28 06:00:00
73040400;1700;2021-12-04 06:00:00
73040400;1700;2021-12-04 12:00:00
73040400;1800;2021-12-05 06:00:00
73040400;1700;2021-12-08 06:00:00
73040400;1700;2021-12-08 12:00:00
73040400;1700;2021-12-09 06:00:00
73040400;1700;2021-12-09 12:00:00
73040400;1700;2021-12-10 06:00:00
73040400;1700;2021-12-10 12:00:00
73040400;1700;2021-12-11 06:00:00
73040400;2000;2021-12-25 12:00:00
73040400;2000;2021-12-26 06:00:00
73040400;2000;2021-12-28 06:00:00
73040400;2000;2021-12-28 12:00:00
73040400;2200;2021-12-29 06:00:00
73040400;2200;2021-12-29 12:00:00
73040400;2200;2021-12-30 06:00:00
73040400;1800;2022-01-05 06:00:00
73040400;1700;2022-01-05 12:00:00
73040400;1700;2022-01-06 06:00:00
73040400;1700;2022-01-08 06:00:00
73040400;1700;2022-01-08 12:00:00
73040400;1700;2022-01-09 06:00:00
73040400;1700;2022-01-09 12:00:00
73040400;1700;2022-01-10 06:00:00
73040400;1700;2022-01-20 06:00:00
73040400;1700;2022-01-31 12:00:00
73040400;1700;2022-02-01 06:00:00
73040400;1700;2022-02-02 06:00:00
73040400;1700;2022-02-05 06:00:00
73040400;1700;2022-02-07 06:00:00
73040400;1700;2022-02-11 06:00:00
73040400;1700;2022-02-11 12:00:00
73040400;1700;2022-02-12 06:00:00
73040400;1700;2022-02-15 06:00:00
73040400;1700;2022-02-15 12:00:00
73040400;1700;2022-02-16 06:00:00
73040400;1700;2022-02-16 12:00:00
73040400;2000;2022-02-17 06:00:00
73040400;1950;2022-02-17 12:00:00
73040400;2000;2022-02-18 06:00:00
73040400;1900;2022-02-19 06:00:00
73040400;1700;2022-02-21 06:00:00
73040400;1700;2022-02-21 12:00:00
73040400;1700;2022-02-22 06:00:00
73040400;1700;2022-02-25 06:00:00
73040400;1700;2022-03-12 06:00:00
73040400;1700;2022-03-14 06:00:00
73040400;1700;2022-03-15 06:00:00
73040400;1700;2022-03-30 06:00:00
73040400;1700;2022-03-30 12:00:00
73040400;1700;2022-03-31 06:00:00
73040400;1700;2022-03-31 12:00:00
73040400;1700;2022-04-01 06:00:00
73040400;1700;2022-04-01 12:00:00
73040400;1700;2022-04-02 06:00:00
73040400;1700;2022-04-02 12:00:00
73040400;1700;2022-04-03 06:00:00
73040400;1700;2022-04-04 06:00:00
73040400;1900;2022-04-07 06:00:00
73040400;2000;2022-04-07 12:00:00
73040400;2000;2022-04-08 06:00:00
73040400;2000;2022-04-08 12:00:00
73040400;2000;2022-04-09 06:00:00
73040400;1700;2022-04-09 12:00:00
73040400;1700;2022-04-10 06:00:00
73040400;2100;2022-04-23 06:00:00
73040400;2200;2022-04-23 12:00:00
73040400;2100;2022-04-24 06:00:00
73040400;1950;2022-04-25 06:00:00
73040400;2200;2022-04-25 12:00:00
73040400;2200;2022-04-26 06:00:00
73040400;2700;2022-05-01 06:00:00
73040400;2000;2022-05-03 06:00:00
73040400;2200;2022-05-03 12:00:00
73040400;2500;2022-05-04 06:00:00
73040400;2700;2022-05-05 06:00:00
73040400;1800;2022-05-05 12:00:00
73040400;2000;2022-05-06 06:00:00
73040400;2800;2022-05-08 06:00:00
73040400;1800;2022-05-16 06:00:00
73040400;2500;2022-06-09 06:00:00
73047401;1835;2022-01-05 06:00:00
73047401;1830;2022-01-06 06:00:00
73047401;1830;2022-01-08 06:00:00
73047401;1830;2022-01-20 06:00:00
73047401;1830;2022-02-02 06:00:00
73047401;1830;2022-02-17 06:00:00
73047401;1830;2022-02-19 06:00:00
73047401;1830;2022-03-12 06:00:00
73047401;1830;2022-03-31 06:00:00
73047401;1830;2022-04-01 06:00:00
73047401;1830;2022-04-02 06:00:00
73047401;1830;2022-04-07 06:00:00
73047401;1830;2022-04-08 06:00:00
73047401;1830;2022-04-09 06:00:00
73047401;1850;2022-04-23 06:00:00
73054401;1000;2021-12-08 06:00:00
73054401;1600;2021-12-25 06:00:00
73054401;1600;2021-12-25 12:00:00
73054401;1600;2021-12-27 12:00:00
73054401;2400;2021-12-28 06:00:00
73054401;1500;2021-12-28 12:00:00
73054401;2100;2021-12-29 06:00:00
73054401;2200;2021-12-29 12:00:00
73054401;2000;2021-12-30 06:00:00
73054401;2000;2022-01-05 06:00:00
73054401;1800;2022-01-05 12:00:00
73054401;1600;2022-01-06 06:00:00
73054401;800;2022-01-08 06:00:00
73054401;800;2022-01-08 12:00:00
73054401;800;2022-01-09 12:00:00
73054401;800;2022-01-10 06:00:00
73054401;800;2022-01-20 06:00:00
73054401;800;2022-01-21 06:00:00
73054401;800;2022-02-01 06:00:00
73054401;800;2022-02-02 06:00:00
73054401;800;2022-02-07 06:00:00
73054401;2000;2022-02-11 06:00:00
73054401;2000;2022-02-11 12:00:00
73054401;1200;2022-02-12 06:00:00
73054401;2000;2022-02-15 06:00:00
73054401;2000;2022-02-15 12:00:00
73054401;2000;2022-02-16 06:00:00
73054401;2000;2022-02-16 12:00:00
73054401;2000;2022-02-17 06:00:00
73054401;1500;2022-02-19 06:00:00
73054401;1200;2022-02-21 06:00:00
73054401;1900;2022-02-21 12:00:00
73054401;2000;2022-02-22 06:00:00
73054401;2000;2022-02-25 06:00:00
73054401;1500;2022-03-14 06:00:00
73054401;2000;2022-03-15 06:00:00
73054401;2000;2022-03-30 06:00:00
73054401;2000;2022-03-30 12:00:00
73054401;2000;2022-03-31 06:00:00
73054401;2000;2022-03-31 12:00:00
73054401;1400;2022-04-01 06:00:00
73054401;1600;2022-04-01 12:00:00
73054401;800;2022-04-02 06:00:00
73054401;800;2022-04-02 12:00:00
73054401;2000;2022-04-04 06:00:00
73054401;1500;2022-04-07 06:00:00
73054401;1550;2022-04-07 12:00:00
73054401;1600;2022-04-08 06:00:00
73054401;2000;2022-04-08 12:00:00
73054401;2000;2022-04-09 12:00:00
73054401;2000;2022-04-10 06:00:00
73054401;2000;2022-04-23 06:00:00
73054401;1600;2022-04-24 06:00:00
73054401;1600;2022-04-25 06:00:00
73054401;2200;2022-04-30 06:00:00
73123402;1600;2021-12-26 06:00:00
73123402;1800;2021-12-27 06:00:00
73123402;1900;2021-12-28 06:00:00
73123402;2000;2021-12-29 06:00:00
73123402;2000;2021-12-30 06:00:00
73123402;1200;2022-02-07 06:00:00
73123402;1000;2022-02-11 06:00:00
73123402;1900;2022-02-17 06:00:00
73123402;1950;2022-02-18 06:00:00
73123402;1200;2022-02-19 06:00:00
73123402;1000;2022-02-22 06:00:00
73123402;1000;2022-03-14 06:00:00
73123402;2000;2022-03-15 06:00:00
73132400;1200;2021-11-27 06:00:00
73132400;1200;2021-11-28 06:00:00
73132400;1000;2021-11-29 06:00:00
73132400;1000;2021-11-30 06:00:00
73132400;1000;2021-12-02 06:00:00
73132400;1000;2021-12-03 06:00:00
73132400;1300;2021-12-04 06:00:00
73132400;1650;2021-12-05 06:00:00
73132400;1000;2021-12-08 06:00:00
73132400;1000;2021-12-09 06:00:00
73132400;500;2021-12-10 06:00:00
73132400;500;2021-12-11 06:00:00
73132400;500;2021-12-12 06:00:00
73132400;2000;2021-12-25 06:00:00
73132400;2000;2021-12-26 06:00:00
73132400;1800;2021-12-27 06:00:00
73132400;1800;2021-12-28 06:00:00
73132400;1800;2021-12-29 06:00:00
73132400;2500;2021-12-30 06:00:00
73132400;2000;2022-01-05 06:00:00
73132400;1200;2022-01-06 06:00:00
73132400;1000;2022-01-08 06:00:00
73132400;1000;2022-01-09 06:00:00
73132400;800;2022-01-10 06:00:00
73132400;1000;2022-02-01 06:00:00
73132400;1700;2022-02-02 06:00:00
73132400;1400;2022-02-07 06:00:00
73132400;1200;2022-02-11 06:00:00
73132400;1300;2022-02-12 06:00:00
73132400;1000;2022-02-15 06:00:00
73132400;1000;2022-02-16 06:00:00
73132400;2000;2022-02-18 06:00:00
73132400;1650;2022-02-19 06:00:00
73132400;1000;2022-02-22 06:00:00
73132400;1500;2022-02-25 06:00:00
73132400;1500;2022-03-14 06:00:00
73132400;1800;2022-03-15 06:00:00
73132400;1650;2022-03-30 06:00:00
73132400;1600;2022-03-31 06:00:00
73132400;1700;2022-04-01 06:00:00
73132400;1200;2022-04-02 06:00:00
73132400;1200;2022-04-03 06:00:00
73132400;1700;2022-04-07 06:00:00
73132400;1700;2022-04-08 06:00:00
73132400;1800;2022-04-09 06:00:00
73132400;1200;2022-04-10 06:00:00
73144404;1700;2021-11-26 06:00:00
73144404;1200;2021-11-29 06:00:00
73144404;1200;2021-11-30 06:00:00
73144404;1400;2021-12-04 06:00:00
73144404;1700;2021-12-05 06:00:00
73144404;1200;2021-12-06 06:00:00
73144404;1200;2021-12-10 06:00:00
73144404;1200;2021-12-11 06:00:00
73144404;1800;2021-12-26 06:00:00
73144404;1800;2021-12-28 06:00:00
73144404;1800;2021-12-28 12:00:00
73144404;2100;2021-12-29 06:00:00
73144404;2000;2021-12-29 12:00:00
73144404;2600;2021-12-30 06:00:00
73144404;1300;2022-01-05 06:00:00
73144404;1300;2022-01-08 06:00:00
73144404;1300;2022-01-09 06:00:00
73144404;1300;2022-01-10 06:00:00
73144404;1300;2022-01-20 06:00:00
73144404;1300;2022-01-21 06:00:00
73144404;1200;2022-01-31 12:00:00
73144404;1200;2022-02-01 06:00:00
73144404;1300;2022-02-02 06:00:00
73144404;1700;2022-02-05 06:00:00
73144404;1300;2022-02-07 06:00:00
73144404;1800;2022-02-19 06:00:00
73144404;1300;2022-02-21 06:00:00
73144404;1300;2022-02-22 06:00:00
73144404;1400;2022-03-11 06:00:00
73144404;1400;2022-03-12 06:00:00
73144404;1400;2022-03-13 06:00:00
73144404;1400;2022-03-14 06:00:00
73144404;1600;2022-03-15 06:00:00
73144404;1700;2022-03-19 06:00:00
73144404;1400;2022-03-20 06:00:00
73144404;1700;2022-03-30 06:00:00
73144404;1900;2022-03-31 06:00:00
73144404;1700;2022-04-01 06:00:00
73144404;1300;2022-04-02 06:00:00
73144404;1300;2022-04-03 06:00:00
73144404;1300;2022-04-04 06:00:00
73144404;1700;2022-04-07 06:00:00
73150400;2500;2021-08-01 06:00:00
73150400;2500;2021-08-01 12:00:00
73150400;2500;2021-08-02 06:00:00
73150400;2300;2021-08-04 12:00:00
73150400;2300;2021-08-05 06:00:00
73150400;2900;2021-08-08 06:00:00
73150400;3000;2021-08-13 06:00:00
73150400;3000;2021-08-16 06:00:00
73150400;3000;2021-08-22 06:00:00
73150400;2800;2021-08-25 06:00:00
73150400;2700;2021-09-03 12:00:00
73150400;3000;2021-09-04 06:00:00
73150400;3000;2021-09-05 06:00:00
73150400;3000;2021-09-09 12:00:00
73150400;3000;2021-09-10 06:00:00
73150400;2800;2021-09-11 06:00:00
73150400;3000;2021-09-15 06:00:00
73150400;2900;2021-09-15 12:00:00
73150400;2800;2021-09-16 12:00:00
73150400;2800;2021-09-17 06:00:00
73150400;2500;2021-09-19 06:00:00
73150400;2000;2021-09-19 12:00:00
73150400;2000;2021-09-20 06:00:00
73150400;2500;2021-09-20 12:00:00
73150400;2500;2021-09-21 06:00:00
73150400;2800;2021-09-26 06:00:00
73150400;2500;2021-09-26 12:00:00
73150400;2800;2021-09-29 06:00:00
73150400;2500;2021-10-04 06:00:00
73150400;2300;2021-10-04 12:00:00
73150400;2600;2021-10-05 06:00:00
73150400;2500;2021-10-06 06:00:00
73150400;1900;2021-10-06 12:00:00
73150400;1900;2021-10-07 06:00:00
73150400;2700;2021-10-21 06:00:00
73150400;2700;2021-10-21 12:00:00
73150400;2500;2021-10-31 06:00:00
73150400;2400;2021-11-01 06:00:00
73150400;2200;2021-11-01 12:00:00
73150400;2000;2021-11-02 06:00:00
73150400;1900;2021-11-02 12:00:00
73150400;1800;2021-11-03 12:00:00
73150400;1800;2021-11-04 06:00:00
73150400;2200;2021-11-13 12:00:00
73150400;2100;2021-11-14 06:00:00
73150400;1800;2021-11-26 06:00:00
73150400;1700;2021-11-26 12:00:00
73150400;1500;2021-11-27 06:00:00
73150400;1500;2021-11-28 06:00:00
73150400;1500;2021-11-28 12:00:00
73150400;1200;2021-11-29 06:00:00
73150400;1200;2021-11-29 12:00:00
73150400;1200;2021-11-30 06:00:00
73150400;1500;2021-12-02 06:00:00
73150400;1500;2021-12-02 12:00:00
73150400;1500;2021-12-03 06:00:00
73150400;1800;2021-12-04 06:00:00
73150400;1800;2021-12-04 12:00:00
73150400;1800;2021-12-05 06:00:00
73150400;1500;2021-12-05 12:00:00
73150400;1500;2021-12-06 06:00:00
73150400;1500;2021-12-07 06:00:00
73150400;1500;2021-12-07 12:00:00
73150400;1700;2021-12-08 06:00:00
73150400;1500;2021-12-08 12:00:00
73150400;1500;2021-12-09 06:00:00
73150400;500;2021-12-10 06:00:00
73150400;1200;2021-12-10 12:00:00
73150400;1200;2021-12-11 06:00:00
73150400;1200;2021-12-11 12:00:00
73150400;1200;2021-12-12 06:00:00
73150400;1800;2021-12-25 06:00:00
73150400;1800;2021-12-26 06:00:00
73150400;1500;2021-12-28 06:00:00
73150400;2400;2021-12-28 12:00:00
73150400;2200;2021-12-29 06:00:00
73150400;2400;2021-12-29 12:00:00
73150400;2600;2021-12-30 06:00:00
73150400;2700;2022-01-04 06:00:00
73150400;2300;2022-01-04 12:00:00
73150400;1970;2022-01-05 06:00:00
73150400;1800;2022-01-05 12:00:00
73150400;1500;2022-01-06 06:00:00
73150400;1500;2022-01-08 06:00:00
73150400;800;2022-01-09 06:00:00
73150400;1200;2022-01-09 12:00:00
73150400;1200;2022-01-10 06:00:00
73150400;1800;2022-01-20 06:00:00
73150400;1000;2022-01-21 06:00:00
73150400;1700;2022-01-31 12:00:00
73150400;1500;2022-02-01 06:00:00
73150400;2000;2022-02-02 06:00:00
73150400;1500;2022-02-07 06:00:00
73150400;1700;2022-02-07 12:00:00
73150400;1800;2022-02-11 06:00:00
73150400;1800;2022-02-11 12:00:00
73150400;1700;2022-02-15 06:00:00
73150400;1800;2022-02-15 12:00:00
73150400;1700;2022-02-16 06:00:00
73150400;1800;2022-02-16 12:00:00
73150400;2100;2022-02-17 06:00:00
73150400;2100;2022-02-17 12:00:00
73150400;2200;2022-02-18 06:00:00
73150400;2200;2022-02-19 06:00:00
73150400;1800;2022-02-21 06:00:00
73150400;1800;2022-02-21 12:00:00
73150400;1700;2022-02-22 06:00:00
73150400;1800;2022-02-25 06:00:00
73150400;1800;2022-03-14 06:00:00
73150400;1900;2022-03-15 06:00:00
73150400;1900;2022-03-30 06:00:00
73150400;1970;2022-03-30 12:00:00
73150400;1900;2022-03-31 06:00:00
73150400;1900;2022-03-31 12:00:00
73150400;1900;2022-04-01 06:00:00
73150400;1800;2022-04-01 12:00:00
73150400;1500;2022-04-02 06:00:00
73150400;1300;2022-04-02 12:00:00
73150400;1200;2022-04-03 06:00:00
73150400;1200;2022-04-03 12:00:00
73150400;1200;2022-04-04 06:00:00
73150400;1900;2022-04-07 06:00:00
73150400;1700;2022-04-07 12:00:00
73150400;1900;2022-04-08 06:00:00
73150400;2100;2022-04-08 12:00:00
73150400;2100;2022-04-09 06:00:00
73150400;1800;2022-04-09 12:00:00
73150400;1600;2022-04-10 06:00:00
73150400;1900;2022-04-22 06:00:00
73150400;1900;2022-04-24 06:00:00
73150400;1900;2022-04-24 12:00:00
73150400;1900;2022-04-25 06:00:00
73150400;2000;2022-04-25 12:00:00
73150400;2000;2022-04-26 06:00:00
73150400;2000;2022-05-01 06:00:00
73150400;2100;2022-05-02 06:00:00
73150400;2100;2022-05-03 06:00:00
73150400;2300;2022-05-03 12:00:00
73150400;2300;2022-05-04 06:00:00
73150400;2500;2022-05-05 06:00:00
73150400;1900;2022-05-05 12:00:00
73150400;2100;2022-05-06 06:00:00
73150400;2400;2022-05-08 06:00:00
73150400;1900;2022-05-09 06:00:00
73150400;2500;2022-05-10 06:00:00
73150400;3000;2022-05-16 06:00:00
73150400;3000;2022-05-16 12:00:00
73150400;3000;2022-05-19 06:00:00
73150400;3000;2022-05-24 06:00:00
73150400;2500;2022-05-25 06:00:00
73150400;3000;2022-05-27 06:00:00
73150400;2500;2022-05-31 12:00:00
73150400;2500;2022-06-01 06:00:00
73150400;2500;2022-06-01 12:00:00
73150400;3000;2022-06-05 12:00:00
73150400;2500;2022-06-06 06:00:00
73150400;3000;2022-06-07 06:00:00
73150400;2700;2022-06-09 06:00:00
73150400;2500;2022-06-10 06:00:00
73150400;3000;2022-06-13 06:00:00
73150400;3800;2022-06-15 12:00:00
73150400;3000;2022-06-20 06:00:00
73150400;3000;2022-06-22 06:00:00
73150400;3000;2022-06-22 12:00:00
73150400;3000;2022-06-23 06:00:00
73150400;2500;2022-06-24 12:00:00
73150400;2500;2022-06-25 06:00:00
73150400;3000;2022-06-28 06:00:00
73150400;2700;2022-06-29 06:00:00
73150400;2700;2022-07-01 06:00:00
73150400;2700;2022-07-01 12:00:00
73150400;3000;2022-07-04 12:00:00
73150400;3000;2022-07-20 06:00:00
73150400;3000;2022-07-21 06:00:00
73150400;3000;2022-07-23 06:00:00
73150400;3000;2022-07-26 06:00:00
73150400;3000;2022-07-29 12:00:00
73150400;3000;2022-07-30 06:00:00
73157400;1800;2021-12-26 06:00:00
73157400;1600;2021-12-27 12:00:00
73157400;2000;2021-12-28 06:00:00
73157400;2200;2021-12-29 06:00:00
73157400;2800;2021-12-30 06:00:00
73157400;1000;2022-01-05 06:00:00
73157400;1000;2022-01-06 06:00:00
73157400;1000;2022-01-08 06:00:00
73157400;1000;2022-01-09 06:00:00
73157400;1000;2022-01-10 06:00:00
73157400;1500;2022-01-20 06:00:00
73157400;1500;2022-01-21 06:00:00
73157400;1500;2022-02-02 06:00:00
73157400;1500;2022-02-07 06:00:00
73157400;1000;2022-02-15 06:00:00
73157400;2200;2022-02-16 06:00:00
73157400;1500;2022-02-21 06:00:00
73157400;1500;2022-03-12 06:00:00
73157400;1500;2022-03-13 06:00:00
73157400;1500;2022-03-14 06:00:00
73157400;2000;2022-03-15 06:00:00
73157400;2000;2022-03-19 06:00:00
73157400;0;2022-03-30 12:00:00
73157400;1500;2022-04-01 06:00:00
73157400;1600;2022-04-01 12:00:00
73157400;1500;2022-04-02 06:00:00
73157400;1500;2022-04-03 06:00:00
73157400;1500;2022-04-04 06:00:00
73157400;2000;2022-04-07 06:00:00
73157400;1500;2022-04-09 06:00:00
73173400;1800;2021-12-24 12:00:00
73173400;1800;2021-12-25 06:00:00
73173400;1800;2021-12-25 12:00:00
73173400;1800;2021-12-26 06:00:00
73173400;1600;2021-12-27 12:00:00
73173400;1900;2021-12-28 06:00:00
73173400;1900;2021-12-28 12:00:00
73173400;2100;2021-12-29 06:00:00
73173400;2000;2021-12-29 12:00:00
73173400;2500;2021-12-30 06:00:00
73173400;1600;2022-01-05 06:00:00
73173400;1600;2022-01-05 12:00:00
73173400;400;2022-01-08 06:00:00
73173400;1600;2022-01-08 12:00:00
73173400;1300;2022-01-09 06:00:00
73173400;1600;2022-01-09 12:00:00
73173400;1600;2022-01-10 06:00:00
73173400;500;2022-01-20 06:00:00
73173400;1600;2022-01-31 12:00:00
73173400;1600;2022-02-01 06:00:00
73173400;600;2022-02-02 06:00:00
73173400;1400;2022-02-05 06:00:00
73173400;1200;2022-02-07 06:00:00
73173400;1300;2022-02-11 06:00:00
73173400;800;2022-02-15 06:00:00
73173400;800;2022-02-15 12:00:00
73173400;1600;2022-02-16 06:00:00
73173400;1800;2022-02-16 12:00:00
73173400;2200;2022-02-17 06:00:00
73173400;2300;2022-02-17 12:00:00
73173400;2300;2022-02-18 06:00:00
73173400;1600;2022-02-19 06:00:00
73173400;1300;2022-02-21 06:00:00
73173400;1200;2022-02-21 12:00:00
73173400;1000;2022-02-22 06:00:00
73173400;1000;2022-02-25 06:00:00
73173400;1000;2022-03-14 06:00:00
73173400;2000;2022-03-15 06:00:00
73173400;1700;2022-03-30 06:00:00
73173400;1700;2022-03-30 12:00:00
73173400;1200;2022-03-31 06:00:00
73173400;1600;2022-03-31 12:00:00
73173400;1000;2022-04-01 06:00:00
73173400;500;2022-04-02 06:00:00
73173400;1000;2022-04-03 06:00:00
73173400;1600;2022-04-04 06:00:00
73173400;1600;2022-04-07 06:00:00
73173400;2000;2022-04-08 06:00:00
73173400;2000;2022-04-09 06:00:00
73173400;800;2022-04-10 06:00:00
73176400;900;2021-11-29 06:00:00
73176400;1800;2021-11-29 12:00:00
73176400;900;2021-11-30 06:00:00
73176400;900;2021-12-03 06:00:00
73176400;900;2021-12-04 06:00:00
73176400;1800;2021-12-04 12:00:00
73176400;1800;2021-12-05 06:00:00
73176400;1800;2021-12-05 12:00:00
73176400;900;2021-12-06 06:00:00
73176400;1800;2021-12-06 12:00:00
73176400;1000;2021-12-08 06:00:00
73176400;900;2021-12-09 06:00:00
73176400;1800;2021-12-09 12:00:00
73176400;900;2021-12-10 06:00:00
73176400;1800;2021-12-10 12:00:00
73176400;900;2021-12-11 06:00:00
73176400;1800;2021-12-11 12:00:00
73176400;900;2021-12-12 06:00:00
73176400;1800;2021-12-24 12:00:00
73176400;1850;2021-12-25 06:00:00
73176400;1500;2021-12-26 06:00:00
73176400;1000;2021-12-28 06:00:00
73176400;2000;2021-12-28 12:00:00
73176400;1200;2021-12-29 06:00:00
73176400;1800;2021-12-29 12:00:00
73176400;2400;2021-12-30 06:00:00
73176400;1800;2022-01-04 12:00:00
73176400;1800;2022-01-05 06:00:00
73176400;1800;2022-01-05 12:00:00
73176400;900;2022-01-06 06:00:00
73176400;900;2022-01-08 06:00:00
73176400;800;2022-01-09 06:00:00
73176400;1200;2022-01-09 12:00:00
73176400;1100;2022-01-10 06:00:00
73176400;900;2022-01-20 06:00:00
73176400;900;2022-01-21 06:00:00
73176400;1800;2022-01-31 12:00:00
73176400;1000;2022-02-01 06:00:00
73176400;1800;2022-02-01 12:00:00
73176400;900;2022-02-02 06:00:00
73176400;1800;2022-02-02 12:00:00
73176400;1800;2022-02-03 06:00:00
73176400;1700;2022-02-05 06:00:00
73176400;1000;2022-02-07 06:00:00
73176400;1800;2022-02-07 12:00:00
73176400;1100;2022-02-11 06:00:00
73176400;1000;2022-02-11 12:00:00
73176400;800;2022-02-15 06:00:00
73176400;1800;2022-02-15 12:00:00
73176400;1200;2022-02-16 06:00:00
73176400;1800;2022-02-16 12:00:00
73176400;1900;2022-02-17 06:00:00
73176400;2100;2022-02-17 12:00:00
73176400;2100;2022-02-18 06:00:00
73176400;1600;2022-02-19 06:00:00
73176400;1000;2022-02-21 06:00:00
73176400;1800;2022-02-21 12:00:00
73176400;1000;2022-02-22 06:00:00
73176400;1400;2022-02-25 06:00:00
73176400;1100;2022-03-14 06:00:00
73176400;2000;2022-03-15 06:00:00
73176400;1700;2022-03-30 06:00:00
73176400;2000;2022-03-30 12:00:00
73176400;1700;2022-03-31 06:00:00
73176400;1800;2022-03-31 12:00:00
73176400;1400;2022-04-01 06:00:00
73176400;1800;2022-04-01 12:00:00
73176400;900;2022-04-02 06:00:00
73176400;1800;2022-04-02 12:00:00
73176400;800;2022-04-03 06:00:00
73176400;1800;2022-04-03 12:00:00
73176400;1000;2022-04-04 06:00:00
73176400;2100;2022-04-08 06:00:00
73176400;2100;2022-04-08 12:00:00
73176400;2400;2022-04-09 06:00:00
73176400;1800;2022-04-09 12:00:00
73176400;800;2022-04-10 06:00:00
73176400;2400;2022-04-23 06:00:00
73176400;2000;2022-04-24 06:00:00
73194401;2100;2022-04-08 06:00:00
