Q.dat;Q.num_poste;poste_nivo.nom_usuel;poste_nivo.alti;poste_nivo.lat_dg;poste_nivo.lon_dg;poste_nivo.massif_nivo;Q.rr;hist_reseau_poste.reseau_poste
2022-03-11 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-12 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;1.2;51
2022-03-13 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;25.0;51
2022-03-14 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;3.6;51
2022-03-15 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-16 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-18 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-19 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-20 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.2;51
2022-03-22 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-23 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-24 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-25 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-03-29 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;3.9;51
2022-03-30 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-01 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;1.2;51
2022-04-02 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;2.0;51
2022-04-03 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;2.9;51
2022-04-05 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-06 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;1.2;51
2022-04-09 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.2;51
2022-04-12 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-13 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-14 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-15 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2022-04-16 00:00:00;5139405;Super_Devoluy;1915;44.665500;5.906667;18;0.0;51
2021-12-24 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.1;51
2021-12-25 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.4;51
2022-01-05 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-06 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-08 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;1.9;51
2022-01-11 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-12 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-13 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-14 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-17 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-18 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-19 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-20 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-21 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-24 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-25 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-26 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-01-27 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-02 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-03 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-05 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-07 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-08 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-09 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-10 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-11 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-12 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-14 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;9.1;51
2022-02-15 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-16 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-17 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-18 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-21 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;1.0;51
2022-02-22 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-23 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-02-26 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-01 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-02 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-03 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-04 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-07 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-08 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-10 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-11 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-12 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-16 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-17 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-18 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-19 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-21 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-22 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-23 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2022-03-24 00:00:00;5157400;ST VERAN RM;2140;44.705167;6.867833;17;0.0;51
2021-12-12 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-13 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-14 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-15 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-16 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-17 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-18 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-19 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-20 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-21 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-22 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-23 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-24 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;3.2;51
2021-12-26 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-28 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;10.0;51
2021-12-29 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-30 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-12-31 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-01 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-02 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-03 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-04 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;6.0;51
2022-01-05 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-06 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-07 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.4;51
2022-01-09 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;9.2;51
2022-01-10 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-11 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-12 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-14 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-15 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-16 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-17 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-18 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-19 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-20 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-21 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-22 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-23 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-24 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-25 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-26 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-27 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-28 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-29 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-30 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-01-31 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-01 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-02 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-03 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-04 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-05 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-06 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-07 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-08 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-09 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-10 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-11 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-12 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-13 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;10.0;51
2022-02-14 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;11.4;51
2022-02-15 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-16 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-17 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-18 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-19 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-20 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;4.5;51
2022-02-21 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;4.5;51
2022-02-22 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-23 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-24 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-25 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-26 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-02-27 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.1;51
2022-02-28 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-01 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-02 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-03 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-04 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-05 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-06 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-07 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-08 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-09 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-10 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-11 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.1;51
2022-03-12 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.6;51
2022-03-13 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;7.6;51
2022-03-14 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;3.5;51
2022-03-15 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-16 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-17 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-18 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-19 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.1;51
2022-03-20 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-21 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-22 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-23 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-24 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-25 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-26 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-27 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-28 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-03-29 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;2.8;51
2022-03-30 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;4.5;51
2022-03-31 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;1.8;51
2022-04-01 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;6.8;51
2022-04-02 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.1;51
2022-04-03 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;12.0;51
2022-04-04 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-05 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-06 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;2.6;51
2022-04-07 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;16.0;51
2022-04-09 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-10 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-11 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-12 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-13 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-14 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-15 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2022-04-16 00:00:00;5177402;VARS;2222;44.561000;6.670333;20;0.0;51
2021-08-02 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-03 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;8.0;51
2021-08-04 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;14.0;51
2021-08-05 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-06 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-07 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;6.0;51
2021-08-08 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-09 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-10 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-11 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-12 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-13 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-14 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-15 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-16 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-17 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-18 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-19 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-20 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-21 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-22 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-23 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-24 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;1.0;51
2021-08-25 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;5.5;51
2021-08-26 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-27 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-28 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-29 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-30 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-09-03 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.9;51
2021-09-04 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;1.5;51
2021-09-05 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-09-06 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.8;51
2021-09-07 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.2;51
2021-09-08 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-09-09 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-09-10 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-09-11 00:00:00;6056400;Estenc;1850;44.239167;6.753000;22;0.0;51
2021-08-02 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-03 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.4;51
2021-08-04 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;9.3;51
2021-08-05 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-06 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-07 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.1;51
2021-08-08 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-09 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-10 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-11 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-12 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-13 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-14 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-15 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-16 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-17 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-18 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-19 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-20 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.6;51
2021-08-21 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-22 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-23 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.4;51
2021-08-24 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;3.8;51
2021-08-25 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;5.4;51
2021-08-26 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-27 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-28 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.2;51
2021-08-29 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-08-30 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;7.7;51
2021-08-31 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-01 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-02 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;1.1;51
2021-09-03 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;3.4;51
2021-09-04 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.3;51
2021-09-05 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;6.8;51
2021-09-06 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;1.0;51
2021-09-07 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-08 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-09 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-10 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;6.2;51
2021-09-11 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-12 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-13 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-14 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;7.0;51
2021-09-15 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;17.4;51
2021-09-16 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;2.0;51
2021-09-17 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-18 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;5.0;51
2021-09-19 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-20 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;5.4;51
2021-09-21 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-22 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-23 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-24 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-25 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;5.0;51
2021-09-26 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;16.0;51
2021-09-27 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-28 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-29 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-09-30 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-01 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-02 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-03 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;3.4;51
2021-10-04 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;21.6;51
2021-10-05 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-06 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-07 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-08 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-09 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-10 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-11 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-12 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-13 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-14 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-15 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-16 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-17 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
2021-10-18 00:00:00;6073405;ISOLA;1912;44.189500;7.149000;23;0.0;51
