x,y,rr
6.21816,45.20557,320.7
6.23083,45.20459,299.8999999999999
6.24351,45.20361,302.09999999999997
6.2561800000000005,45.20263,293.20000000000005
6.26885,45.20165,338.99999999999994
6.2815199999999995,45.20066,320.3999999999999
6.29419,45.199670000000005,259.09999999999997
6.30685,45.198679999999996,310.7000000000001
6.31952,45.19769,330.50000000000006
6.33219,45.1967,333.29999999999995
6.34485,45.19571,332.90000000000003
6.35752,45.19471,369.60000000000025
6.37019,45.193709999999996,311.6
6.38285,45.19271,260.4
6.39551,45.19171,209.19999999999996
6.408180000000001,45.1907,203.40000000000003
6.42084,45.1897,208.79999999999995
6.4335,45.18869,195.89999999999998
6.44616,45.18768,218.59999999999994
6.458819999999999,45.186659999999996,237.89999999999995
6.471480000000001,45.18565,275.6
6.48414,45.18463,256.8999999999998
6.4968,45.183609999999994,290.7
6.00131,45.21291,276.19999999999993
6.01399,45.21197,274.19999999999993
6.026669999999999,45.21102,275.69999999999993
6.03935,45.21007,275.2999999999999
6.05203,45.20913,284.7
6.06471,45.20817,249.6
6.077380000000001,45.20722,262.5999999999999
6.09006,45.20627,267.5
6.10273,45.20531,281.29999999999995
6.11541,45.20435,315.6
6.128080000000001,45.20339,418.0000000000001
6.14075,45.20243,395.49999999999994
6.15343,45.20146,235.6
6.1661,45.20049,228.8000000000001
6.17877,45.199529999999996,240.60000000000002
6.19144,45.19856,236.6
6.20411,45.19758,303.29999999999995
6.21678,45.19661,330.4
6.22945,45.19563,331.19999999999993
6.24212,45.19465,328.2
6.25479,45.193670000000004,309.3
6.26746,45.19269,292.1
6.28012,45.1917,276.29999999999995
6.29279,45.19072,273.7
6.30545,45.18973,323.4
6.3181199999999995,45.18874,285.0000000000001
6.33078,45.18775,308.7
6.34345,45.18675,316.5
6.35611,45.18575,316.59999999999997
6.36877,45.18476,344.90000000000003
6.38143,45.18376,261.2
6.39409,45.18275,258.4
6.40675,45.18175,285.8
6.41941,45.18074,195.69999999999993
6.4320699999999995,45.17973,233.29999999999998
6.44473,45.17872,260.19999999999993
6.45739,45.17771,262.29999999999995
6.47005,45.1767,239.90000000000003
6.4827,45.17568,257.7999999999999
6.49536,45.174659999999996,283.49999999999983
6.0126599999999994,45.20301,254.60000000000002
6.02533,45.202059999999996,267.6
6.03801,45.20111,295.7
6.050680000000001,45.20016,244.1
6.063359999999999,45.19921,263.09999999999997
6.07603,45.19826,268.70000000000005
6.08871,45.197309999999995,286.59999999999997
6.101380000000001,45.19635,269.09999999999997
6.11405,45.19539,281.09999999999997
6.12672,45.19443,397.99999999999983
